124.000000 -1.158640 -1.000991 0.000000
125.000000 -1.156865 -1.001466 -0.000000
126.000000 -1.155136 -1.001926 0.000000
127.000000 -1.153452 -1.002373 -0.000000
128.000000 -1.151811 -1.002806 0.000000
129.000000 -1.150211 -1.003227 -0.000000
130.000000 -1.148652 -1.003635 0.000000
131.000000 -1.147132 -1.004031 -0.000000
132.000000 -1.145649 -1.004415 0.000000
133.000000 -1.144204 -1.004788 -0.000000
134.000000 -1.142794 -1.005151 0.000000
135.000000 -1.141419 -1.005503 -0.000000
136.000000 -1.140077 -1.005845 0.000000
137.000000 -1.138767 -1.006177 -0.000000
138.000000 -1.137489 -1.006499 0.000000
139.000000 -1.136242 -1.006813 -0.000000
140.000000 -1.135024 -1.007118 0.000000
141.000000 -1.133835 -1.007414 -0.000000
142.000000 -1.132674 -1.007702 0.000000
143.000000 -1.131541 -1.007982 -0.000000
144.000000 -1.130433 -1.008255 0.000000
145.000000 -1.129352 -1.008520 -0.000000
146.000000 -1.128295 -1.008777 0.000000
147.000000 -1.127263 -1.009028 -0.000000
148.000000 -1.126254 -1.009272 0.000000
149.000000 -1.125269 -1.009509 -0.000000
150.000000 -1.124305 -1.009740 0.000000
151.000000 -1.123364 -1.009965 -0.000000
152.000000 -1.122443 -1.010184 0.000000
153.000000 -1.121544 -1.010397 -0.000000
154.000000 -1.120664 -1.010605 0.000000
155.000000 -1.119804 -1.010807 -0.000000
156.000000 -1.118963 -1.011003 0.000000
157.000000 -1.118141 -1.011195 -0.000000
158.000000 -1.117337 -1.011381 0.000000
159.000000 -1.116551 -1.011563 -0.000000
160.000000 -1.115781 -1.011740 0.000000
161.000000 -1.115029 -1.011913 -0.000000
162.000000 -1.114293 -1.012081 0.000000
163.000000 -1.113574 -1.012244 -0.000000
164.000000 -1.112869 -1.012404 0.000000
165.000000 -1.112181 -1.012559 -0.000000
166.000000 -1.111507 -1.012711 0.000000
167.000000 -1.110847 -1.012859 -0.000000
168.000000 -1.110202 -1.013002 0.000000
169.000000 -1.109571 -1.013143 -0.000000
170.000000 -1.108954 -1.013280 0.000000
171.000000 -1.108350 -1.013413 -0.000000
172.000000 -1.107759 -1.013543 0.000000
173.000000 -1.107180 -1.013669 -0.000000
174.000000 -1.106614 -1.013793 0.000000
175.000000 -1.106061 -1.013913 -0.000000
176.000000 -1.105519 -1.014031 0.000000
177.000000 -1.104989 -1.014145 -0.000000
178.000000 -1.104470 -1.014257 0.000000
179.000000 -1.103963 -1.014366 -0.000000
180.000000 -1.103467 -1.014472 0.000000
181.000000 -1.102981 -1.014575 -0.000000
182.000000 -1.102506 -1.014676 0.000000
183.000000 -1.102041 -1.014774 -0.000000
184.000000 -1.101586 -1.014870 0.000000
185.000000 -1.101142 -1.014964 -0.000000
186.000000 -1.100707 -1.015055 0.000000
187.000000 -1.100281 -1.015144 -0.000000
188.000000 -1.099865 -1.015230 0.000000
189.000000 -1.099458 -1.015315 -0.000000
190.000000 -1.099061 -1.015397 0.000000
191.000000 -1.098672 -1.015477 -0.000000
192.000000 -1.098292 -1.015556 0.000000
193.000000 -1.097920 -1.015632 -0.000000
194.000000 -1.097557 -1.015706 0.000000
195.000000 -1.097202 -1.015778 -0.000000
196.000000 -1.096855 -1.015849 0.000000
197.000000 -1.096517 -1.015918 -0.000000
198.000000 -1.096186 -1.015985 0.000000
199.000000 -1.095863 -1.016050 -0.000000
200.000000 -1.095547 -1.016113 0.000000
201.000000 -1.095239 -1.016175 -0.000000
202.000000 -1.094939 -1.016235 0.000000
203.000000 -1.094645 -1.016294 -0.000000
204.000000 -1.094359 -1.016351 0.000000
205.000000 -1.094080 -1.016406 -0.000000
206.000000 -1.093808 -1.016460 0.000000
207.000000 -1.093542 -1.016513 -0.000000
208.000000 -1.093284 -1.016564 0.000000
209.000000 -1.093032 -1.016613 -0.000000
210.000000 -1.092786 -1.016662 0.000000
211.000000 -1.092547 -1.016708 -0.000000
212.000000 -1.092315 -1.016754 0.000000
213.000000 -1.092088 -1.016798 -0.000000
214.000000 -1.091868 -1.016841 0.000000
215.000000 -1.091655 -1.016882 -0.000000
216.000000 -1.091447 -1.016923 0.000000
217.000000 -1.091245 -1.016962 -0.000000
218.000000 -1.091049 -1.017000 0.000000
219.000000 -1.090859 -1.017036 -0.000000
220.000000 -1.090675 -1.017072 0.000000
221.000000 -1.090497 -1.017106 -0.000000
222.000000 -1.090324 -1.017139 0.000000
223.000000 -1.090157 -1.017171 -0.000000
224.000000 -1.089995 -1.017202 0.000000
225.000000 -1.089839 -1.017232 -0.000000
226.000000 -1.089688 -1.017261 0.000000
227.000000 -1.089543 -1.017289 -0.000000
228.000000 -1.089403 -1.017315 0.000000
229.000000 -1.089269 -1.017341 -0.000000
230.000000 -1.089139 -1.017365 0.000000
231.000000 -1.089015 -1.017389 -0.000000
232.000000 -1.088896 -1.017411 0.000000
233.000000 -1.088783 -1.017433 -0.000000
234.000000 -1.088674 -1.017453 0.000000
235.000000 -1.088570 -1.017473 -0.000000
236.000000 -1.088472 -1.017491 0.000000
237.000000 -1.088378 -1.017509 -0.000000
238.000000 -1.088290 -1.017526 0.000000
239.000000 -1.088206 -1.017541 -0.000000
240.000000 -1.088127 -1.017556 0.000000
241.000000 -1.088054 -1.017570 -0.000000
242.000000 -1.087985 -1.017583 0.000000
243.000000 -1.087921 -1.017595 -0.000000
244.000000 -1.087861 -1.017606 0.000000
